tag mll pt1 eta1 pt2 eta2 pt3 eta3 pt4 eta4 met
m 94.5371487712 47.7283 1.3869 42.6499 2.12402 NA NA NA NA 582.181
g 112.075379451 64.4854 1.56281 48.1775 1.77519 NA NA NA NA 394.765
g 133.335202315 50.5321 0.268247 36.7884 2.2757 NA NA NA NA 466.873
e 92.5084742498 47.5724 0.950253 26.9451 0.546983 NA NA NA NA 450.763
m 92.304567488 46.4441 1.90721 38.4023 1.04863 NA NA NA NA 560.424
m 80.6744929707 40.9893 1.74522 39.5263 1.89839 NA NA NA NA 469.06
m 91.0430557185 27.7948 1.38578 26.2379 0.839681 NA NA NA NA 279.161
g 130.887764212 46.1651 0.0403959 33.8347 2.23814 NA NA NA NA 664.694
e 90.8548422116 50.8357 0.720757 38.1988 1.3517 NA NA NA NA 587.407
e 2.97145988622 31.0356 1.20883 14.7548 1.17462 NA NA NA NA 352.978
g 127.602361255 70.5963 1.56844 41.6099 0.386438 NA NA NA NA 461.505
m 902.752964976 290.989 0.336173 277.53 1.74341 NA NA NA NA 461.728
e 112.632380204 67.1962 0.911081 54.3891 0.595387 NA NA NA NA 671.938
e 91.322410941 45.7751 1.33691 44.5574 1.03706 NA NA NA NA 560.882
g 103.727998783 59.778 0.0982544 33.5665 1.25976 NA NA NA NA 454.677
g 117.043389179 82.2578 0.635395 44.2246 0.914551 NA NA NA NA 736.645
g 156.336594224 88.2025 0.883815 70.0215 0.904461 NA NA NA NA 401.688
e 3.01389438571 28.1668 1.6741 12.2469 1.69377 NA NA NA NA 338.151
g 103.301783791 69.5662 2.06925 36.0663 1.56232 NA NA NA NA 228.084
g 155.657687882 49.5857 1.65927 32.6775 0.920986 NA NA NA NA 400.483
g 122.276904466 87.0905 0.796346 47.4778 0.773432 NA NA NA NA 789.571
m 84.309998183 41.9031 2.09989 41.4796 2.40959 NA NA NA NA 457.173
m 91.5066577825 58.5136 1.10531 23.2181 2.4903 NA NA NA NA 484.938
m 93.1221525926 50.127 1.60357 31.5336 0.449136 NA NA NA NA 674.561
g 150.292908702 69.8968 0.241546 69.6393 1.02675 NA NA NA NA 473.301
g 113.145340709 50.4218 0.410772 46.7585 0.725181 NA NA NA NA 384.965
g 111.978425035 61.5456 1.0729 50.7079 1.29461 NA NA NA NA 324.517
e 999.238891282 535.049 0.492282 469.698 0.472569 NA NA NA NA 1265.98
m 92.8724943149 47.2377 1.33884 45.0681 1.56528 NA NA NA NA 649.883
e 86.4681427682 49.4019 2.07359 34.6318 1.16557 NA NA NA NA 246.636
g 151.567512573 75.4692 1.32829 33.5033 0.88304 NA NA NA NA 588.432
e 89.3158207082 51.4128 0.166068 28.191 1.00403 NA NA NA NA 820.121
g 151.463156528 49.2838 0.128888 33.805 2.35551 NA NA NA NA 925.739
e 87.2896605668 27.6187 0.468573 28.6118 1.54952 NA NA NA NA 596.836
g 117.394650108 103.231 1.28527 31.2778 0.344673 NA NA NA NA 679.574
m 91.2939599389 28.3824 1.42146 25.1312 0.861818 NA NA NA NA 446.692
g 102.733325096 67.4316 1.93055 36.5741 1.15172 NA NA NA NA 613.917
m 1015.12992084 426.867 0.19483 404.622 1.11273 NA NA NA NA 258.732
m 97.5002582087 46.9062 0.866926 21.3837 1.42934 NA NA NA NA 644.327
m 99.7521536211 22.1074 1.65477 20.1295 1.35702 NA NA NA NA 594.634
e 91.2044934805 48.7737 0.752094 28.1583 2.26614 NA NA NA NA 790.585
m 938.888655729 318.754 0.541111 262.293 1.59011 NA NA NA NA 236.808
e 86.9193417862 35.4032 0.847209 30.1299 0.761875 NA NA NA NA 651.759
g 150.723411635 51.5961 1.95786 44.0517 0.120581 NA NA NA NA 657.729
e 90.6519527985 41.3091 0.166115 32.0175 1.56028 NA NA NA NA 900.366
g 140.527147191 62.2498 0.4806 57.0997 0.701128 NA NA NA NA 592.854
g 151.077466356 56.7021 1.32363 56.6144 0.269854 NA NA NA NA 414.483
e 90.9524269868 48.9296 0.970578 30.6708 2.14077 NA NA NA NA 501.19
m 89.3305173481 47.6568 1.96166 38.9237 1.38863 NA NA NA NA 551.154
e 93.6759227763 48.9842 2.13598 45.1523 2.22926 NA NA NA NA 1232.12
m 93.5277283924 40.5084 1.86735 28.4697 0.174462 NA NA NA NA 471.615
m 90.4545192182 30.8065 0.227794 30.7975 1.64004 NA NA NA NA 321.947
m 92.0952714681 51.3113 2.05606 40.8971 1.7478 NA NA NA NA 531.598
e 90.8759196717 30.5777 2.21308 22.1742 0.203683 NA NA NA NA 614.626
e 84.4304005621 45.5836 1.93476 32.9607 1.07362 NA NA NA NA 689.998
g 131.380525793 45.0063 0.475946 47.9922 1.30232 NA NA NA NA 724.07
e 90.1042186246 36.5993 2.19211 28.2551 0.455809 NA NA NA NA 557.513
m 91.6355222996 47.0247 2.26456 44.531 2.16479 NA NA NA NA 939.262
m 100.801207768 43.8092 0.565201 42.7635 0.602718 NA NA NA NA 368.861
m 10.0015246818 52.6175 0.79279 35.3676 0.563166 NA NA NA NA 692.168
m 87.2708858845 37.4512 1.79118 31.6359 0.277556 NA NA NA NA 520.779
m 91.2001076918 34.7787 1.93674 32.4426 0.290873 NA NA NA NA 369.259
g 132.793739111 64.6757 1.16858 62.556 0.576449 NA NA NA NA 676.957
e 87.8389912303 45.5076 1.90599 40.4736 2.35361 NA NA NA NA 718.7
e 988.204704162 507.753 0.344202 475.939 0.108248 NA NA NA NA 1612.08
e 967.77756401 504.184 1.09803 456.496 1.36269 NA NA NA NA 1362.45
g 117.649291114 67.5486 0.531947 39.4251 0.522029 NA NA NA NA 589.333
m 93.2188710056 32.0289 1.77762 29.1883 0.275522 NA NA NA NA 300.136
e 78.0050910341 44.1262 1.88687 34.2359 1.65581 NA NA NA NA 785.924
g 120.950703521 67.8577 0.281303 42.1619 0.83117 NA NA NA NA 1004.43
g 139.97267053 52.1594 1.61268 47.887 0.158039 NA NA NA NA 666.673
m 91.7803087465 49.7769 0.486077 44.5472 0.552811 NA NA NA NA 325.872
e 90.0503557607 136.323 1.34065 28.3265 0.0105165 NA NA NA NA 1033.78
m 82.5953438196 46.9859 1.63723 33.6309 2.19325 NA NA NA NA 542.278
e 92.7933084512 61.5285 0.351425 37.7008 0.401752 NA NA NA NA 542.435
m 95.2836219434 50.0918 1.22291 45.3865 1.1842 NA NA NA NA 551.999
m 94.0760884605 46.5416 2.02566 46.4531 2.38941 NA NA NA NA 465.801
m 84.528904275 46.5348 0.636208 35.7297 0.0935172 NA NA NA NA 557.545
m 85.0336207045 45.1511 0.577518 26.841 1.89266 NA NA NA NA 252.322
g 127.474858436 57.6274 0.298003 49.9972 0.908794 NA NA NA NA 803.101
m 3.09633870655 23.6077 1.13562 20.3941 1.0895 NA NA NA NA 754.99
m 90.8750365393 32.2196 0.303832 30.3132 2.14426 NA NA NA NA 296.346
m 94.0083150447 39.6636 2.12952 25.0319 0.165903 NA NA NA NA 434.688
m 87.2905827259 45.8116 0.111791 38.3196 0.464812 NA NA NA NA 380.0
e 101.199948035 45.5359 0.209196 43.4067 1.24916 NA NA NA NA 561.678
g 103.667597122 57.0479 1.17136 37.3549 0.181276 NA NA NA NA 589.037
m 91.932208643 47.8792 0.320989 45.7861 0.807641 NA NA NA NA 493.745
e 89.1295092543 28.8144 0.124451 23.3519 2.14854 NA NA NA NA 799.762
e 86.5920081551 36.1733 2.18712 13.6 0.400896 NA NA NA NA 576.229
e 91.1263972713 37.7065 2.19347 31.8789 0.632995 NA NA NA NA 911.299
g 140.256261707 54.917 0.424935 32.4849 1.78867 NA NA NA NA 651.873
m 89.2994333664 45.2653 2.40289 40.3446 1.80281 NA NA NA NA 538.484
m 91.6305075374 33.9849 0.754374 31.5482 0.995871 NA NA NA NA 451.494
e 96.0630087681 48.1403 0.683153 38.4389 0.276366 NA NA NA NA 497.539
g 116.720208856 63.9812 1.78682 51.6175 1.1797 NA NA NA NA 683.207
e 93.3538444661 52.9504 0.443699 39.9347 0.413523 NA NA NA NA 662.617
e 86.3344328643 42.533 1.2813 44.9995 1.19092 NA NA NA NA 816.055
m 72.255259323 37.6541 2.2861 34.767 2.31582 NA NA NA NA 636.632
e 89.3556626441 36.0815 2.1329 33.112 0.637141 NA NA NA NA 553.607
m 1100.73909501 667.153 0.0863239 393.382 0.680098 NA NA NA NA 641.002
m 89.7406710698 41.8706 0.483687 38.2414 1.48242 NA NA NA NA 234.449
e 97.8413107421 44.9936 1.29903 30.995 0.238642 NA NA NA NA 370.824
g 132.466302206 57.4261 0.671948 41.2806 0.979373 NA NA NA NA 361.705
g 110.59127548 55.4044 0.893607 55.4055 0.672165 NA NA NA NA 212.855
e 88.9719734991 39.7911 0.427863 26.39 1.25893 NA NA NA NA 365.955
m 86.6105052372 40.3882 0.62521 26.3207 0.958513 NA NA NA NA 423.937
m 91.2394193792 37.3587 2.20862 30.2175 0.496785 NA NA NA NA 715.769
e 30.4491350066 47.0591 0.248157 7.40234 1.05087 NA NA NA NA 425.329
g 128.456770163 47.5044 0.249055 47.022 1.8967 NA NA NA NA 425.329
g 129.674879752 64.5184 1.12145 56.3612 2.16321 NA NA NA NA 561.48
m 3.04738566412 28.6688 1.40795 20.7699 1.38273 NA NA NA NA 463.741
g 105.767779061 43.8948 0.404017 40.4784 1.03652 NA NA NA NA 350.222
g 100.984149011 48.7167 1.68257 33.2871 0.235059 NA NA NA NA 500.827
g 105.229444543 42.6669 0.385714 36.6697 1.98329 NA NA NA NA 503.429
g 152.996004699 84.1609 0.28796 59.4529 1.11511 NA NA NA NA 364.665
m 93.6208978865 44.7248 2.03897 35.0083 0.836673 NA NA NA NA 801.923
e 113.629715815 59.7085 1.53492 52.5073 1.88187 NA NA NA NA 459.834
e 122.669684432 64.1063 2.23127 43.7638 1.11826 NA NA NA NA 324.165
g 122.854763482 63.2642 2.24222 44.2255 1.11805 NA NA NA NA 324.165
e 73.8973570461 35.4454 0.152828 36.8734 0.26681 NA NA NA NA 634.694
e 89.622574512 29.3936 0.736505 16.173 1.97097 NA NA NA NA 632.733
g 133.929365784 50.0721 0.888825 35.6618 1.18242 NA NA NA NA 607.099
g 131.005255398 49.4791 0.750831 37.639 1.21108 NA NA NA NA 367.864
g 113.167997302 50.6003 2.36156 47.4739 1.0463 NA NA NA NA 371.087
e 84.9772232523 44.0619 1.99013 40.1018 1.69495 NA NA NA NA 381.238
m 84.6080981597 42.155 1.99946 38.704 1.38654 NA NA NA NA 604.646
e 1009.21681096 143.479 1.8134 131.757 2.13516 NA NA NA NA 734.569
g 108.518141701 55.0315 1.21287 50.8366 1.70195 NA NA NA NA 253.655
e 1021.98394467 570.361 0.408149 452.98 0.201166 NA NA NA NA 1604.0
m 3.10106554937 27.5469 1.33495 23.9154 1.23804 NA NA NA NA 823.668
e 90.4673453801 49.9297 1.2822 40.9718 1.30931 NA NA NA NA 694.54
m 95.8964608243 47.8995 1.29895 45.5447 0.812049 NA NA NA NA 614.697
g 101.630980991 56.5712 0.869039 44.4694 0.535863 NA NA NA NA 565.715
m 75.9528749679 36.577 0.164817 26.7015 1.13447 NA NA NA NA 301.772
m 92.5819687091 40.0961 2.42976 21.1058 0.276554 NA NA NA NA 444.022
e 982.543045931 488.166 0.573737 477.277 0.197021 NA NA NA NA 1157.26
e 979.897358903 493.169 0.556534 426.261 0.183263 NA NA NA NA 1497.97
g 146.964394985 97.6111 0.497968 43.2957 0.536687 NA NA NA NA 580.2
g 117.423674652 65.1205 1.07274 52.8779 1.19946 NA NA NA NA 480.11
e 9.28455122905 31.6111 0.620129 9.85064 0.995403 NA NA NA NA 616.536
g 130.766847847 69.2399 0.111085 56.7126 0.574367 NA NA NA NA 595.408
e 95.5781749955 52.5024 0.237962 43.5931 0.273573 NA NA NA NA 806.093
m 71.9026869599 44.3368 0.698028 28.9756 0.532111 NA NA NA NA 249.674
e 118.350401504 63.4221 0.336505 43.594 0.781864 NA NA NA NA 352.283
g 119.01574718 62.7572 0.344886 44.1056 0.783844 NA NA NA NA 352.283
m 3.67275125536 99.6374 0.262004 23.2799 0.29493 NA NA NA NA 762.166
e 3.26351612765 34.2207 1.54061 10.1299 1.64093 NA NA NA NA 294.459
g 112.306457522 51.4906 0.50257 49.2814 0.541513 NA NA NA NA 704.57
g 112.174042839 59.7992 0.433585 52.4023 0.57385 NA NA NA NA 585.123
e 91.288501228 46.4846 0.847255 44.8019 0.768169 NA NA NA NA 422.394
e 87.126501853 44.7811 0.882024 40.7725 1.2782 NA NA NA NA 291.65
m 86.0783953263 33.9235 0.387844 28.2762 1.41308 NA NA NA NA 297.872
m 89.7675433792 53.0889 1.94278 37.8228 1.82347 NA NA NA NA 692.03
g 135.706141941 44.994 0.347891 36.0812 1.87531 NA NA NA NA 206.746
e 90.4854824616 47.4699 0.0398 33.1868 1.08764 NA NA NA NA 467.678
g 110.647321985 76.2445 0.278287 32.2002 0.782648 NA NA NA NA 427.378
e 90.4632137672 45.9717 0.46299 44.4658 0.521696 NA NA NA NA 555.74
m 92.3343122117 47.3948 0.570996 41.134 1.17272 NA NA NA NA 763.475
g 119.166176103 49.1128 0.520972 39.5684 2.15348 NA NA NA NA 394.069
g 107.860126998 58.926 1.26109 39.6902 2.24134 NA NA NA NA 272.19
e 9.57143346212 42.8503 0.55908 14.0963 0.830308 NA NA NA NA 359.627
m 96.542659687 48.1282 0.0834146 48.0155 0.0993075 NA NA NA NA 258.528
e 79.8950495037 40.251 1.79053 27.8931 0.569356 NA NA NA NA 494.661
e 3.34067396393 29.3012 0.36341 17.9187 0.217802 NA NA NA NA 341.647
e 90.2730096395 44.1192 0.728311 44.4621 1.11865 NA NA NA NA 414.202
e 93.7506889856 44.4762 0.578056 43.2299 0.31867 NA NA NA NA 531.955
m 92.3615851055 33.0553 1.80427 21.4699 0.493849 NA NA NA NA 606.155
g 113.195524948 60.3287 0.241781 46.9485 1.01183 NA NA NA NA 357.226
m 81.5742396844 46.392 0.372567 36.9467 0.832635 NA NA NA NA 632.744
m 93.7119831024 33.5226 0.202239 32.1326 1.58761 NA NA NA NA 688.521
e 87.5448427613 44.9636 1.15252 42.0494 0.918094 NA NA NA NA 353.472
g 149.021506531 75.9623 0.206176 71.7202 0.498394 NA NA NA NA 708.084
e 9.28350808951 47.1847 0.798988 14.3498 0.600788 NA NA NA NA 325.877
g 102.155726319 90.6707 2.35856 37.595 1.77697 NA NA NA NA 594.819
m 93.4363219861 53.4075 1.82482 40.8029 2.0994 NA NA NA NA 597.414
m 11.5079877827 23.3664 0.659886 21.0416 0.513714 NA NA NA NA 431.684
m 89.9167439754 46.5733 0.729686 40.9405 1.30666 NA NA NA NA 877.049
g 123.315218722 55.0142 1.97694 56.1809 1.04744 NA NA NA NA 314.902
e 92.9957706068 53.2433 0.682165 20.8986 2.41865 NA NA NA NA 594.945
m 91.185686437 62.9849 0.158662 29.223 0.864503 NA NA NA NA 590.704
e 9.90525788668 23.1903 1.15155 11.8832 1.72302 NA NA NA NA 304.016
e 3.6501222394 29.5747 0.757198 15.8874 0.838094 NA NA NA NA 443.252
g 111.247881385 66.0985 1.89562 33.7758 0.688776 NA NA NA NA 285.271
m 91.7872991565 53.192 1.00619 38.6042 1.38139 NA NA NA NA 570.746
e 87.1609579052 47.72 2.35539 39.8482 2.3785 NA NA NA NA 384.148
m 96.408899254 54.9585 0.592306 50.7703 0.626108 NA NA NA NA 794.874
e 91.1004918025 41.5844 0.58267 24.5392 2.38186 NA NA NA NA 906.926
g 103.366035379 45.6209 0.0289047 31.2379 1.70206 NA NA NA NA 569.401
g 133.345067361 74.2678 1.22338 59.5562 1.07519 NA NA NA NA 603.578
g 130.391201274 40.5156 1.6271 30.3757 0.843658 NA NA NA NA 471.11
m 91.0070848431 45.5294 0.187299 28.982 1.58135 NA NA NA NA 657.82
e 88.9062217827 44.7611 0.226167 43.5161 0.0329115 NA NA NA NA 485.395
e 85.7423674455 43.4046 0.682131 45.4364 0.858975 NA NA NA NA 508.296
g 143.466151266 64.2139 0.192459 46.8289 1.34503 NA NA NA NA 451.414
g 145.945876232 76.7306 0.334312 68.19 0.0376084 NA NA NA NA 597.573
g 106.796174086 45.6563 0.654754 41.9171 1.97143 NA NA NA NA 659.892
e 89.753717172 51.1273 1.60499 46.5636 2.38534 NA NA NA NA 665.916
g 125.443347929 85.0692 0.560534 44.5383 0.952884 NA NA NA NA 467.958
g 112.083282333 61.7718 2.25681 37.5947 1.00356 NA NA NA NA 508.182
m 3.70319519105 22.9153 1.89037 20.985 1.97268 NA NA NA NA 588.782
g 152.214225285 118.638 0.372764 47.173 0.748958 NA NA NA NA 606.825
e 10.2927092386 21.7215 0.0746935 10.6444 0.217615 NA NA NA NA 431.39
m 89.6677296556 47.5985 1.50154 41.0678 1.87563 NA NA NA NA 660.826
e 91.1521205365 56.5812 0.265499 32.1399 0.488588 NA NA NA NA 518.139
m 89.1880231945 52.9228 2.20136 20.278 0.0139002 NA NA NA NA 599.409
g 102.056592528 53.7628 0.172528 48.0901 0.35164 NA NA NA NA 390.475
g 105.105404813 49.0176 2.25546 43.8919 1.23393 NA NA NA NA 196.81
e 1146.37612854 559.606 0.56453 551.805 1.06515 NA NA NA NA 1297.55
m 89.4939450818 51.9576 2.07119 41.1673 2.42976 NA NA NA NA 891.175
m 91.5147133545 89.4777 0.160884 27.3745 0.54207 NA NA NA NA 436.833
e 91.863579477 28.7862 0.317513 26.2485 1.88817 NA NA NA NA 511.745
e 71.0977853646 28.5076 2.19342 25.634 0.644753 NA NA NA NA 710.596
m 69.4553077355 40.1553 2.26349 35.5124 2.05814 NA NA NA NA 867.956
m 894.161097338 317.042 0.246521 285.457 1.65448 NA NA NA NA 213.949
m 86.8570426477 47.8265 0.0312753 28.2543 1.26444 NA NA NA NA 571.379
g 102.745809144 48.3562 1.62911 44.3055 0.67576 NA NA NA NA 504.768
e 84.2905058117 42.0723 1.59741 34.2736 0.667594 NA NA NA NA 471.693
m 2.56582892897 23.4912 0.179198 21.6786 0.100162 NA NA NA NA 499.672
m 85.3702425952 49.4527 0.822237 33.7484 1.4275 NA NA NA NA 407.209
e 996.424709717 497.837 0.22949 475.909 0.665116 NA NA NA NA 1510.96
g 115.716573617 60.1528 0.958272 50.92 1.56199 NA NA NA NA 788.967
g 102.955970931 41.3656 0.481609 30.1621 1.36973 NA NA NA NA 445.534
m 88.0366768825 51.3422 2.20003 49.4736 1.68271 NA NA NA NA 498.486
e 89.0574488238 49.1401 1.12603 40.5343 1.12961 NA NA NA NA 539.441
e 97.1793549378 52.1555 1.70365 40.5332 1.02892 NA NA NA NA 272.574
m 91.3850439209 46.5104 0.486201 39.5028 1.22563 NA NA NA NA 579.061
e 1012.95288483 385.758 0.316009 531.371 1.46016 NA NA NA NA 2462.29
m 86.8644113888 84.339 0.472479 43.6008 0.0242314 NA NA NA NA 452.958
m 3.02182202797 34.2605 0.361585 24.72 0.403724 NA NA NA NA 687.74
m 93.2333556836 154.763 0.649498 48.7306 0.193061 NA NA NA NA 659.408
e 1014.40962331 291.447 0.247017 251.896 2.23806 NA NA NA NA 1661.64
e 85.5186226229 44.381 1.87005 38.4219 1.32305 NA NA NA NA 428.712
m 85.2757682469 42.5924 1.52928 41.3632 1.1734 NA NA NA NA 436.805
g 127.577644344 46.3537 0.134452 34.7449 2.04399 NA NA NA NA 672.935
m 3.12972079836 33.5604 0.285438 28.0731 0.374694 NA NA NA NA 715.921
e 90.5404867892 97.8413 1.06417 18.7924 0.70038 NA NA NA NA 864.333
m 98.6047921922 51.7178 2.43768 38.1334 1.41658 NA NA NA NA 469.036
m 72.6061251543 26.5536 1.95044 24.0467 0.143422 NA NA NA NA 492.475
e 91.9629655148 57.0252 1.08515 24.9029 0.273238 NA NA NA NA 659.561
m 75.4480538995 25.1209 1.52274 23.4882 0.499009 NA NA NA NA 725.77
m 90.6082468247 28.4558 1.71035 26.5684 0.464213 NA NA NA NA 245.636
m 89.7371574953 51.5927 0.347376 28.5127 1.501 NA NA NA NA 707.975
m 91.5355195695 31.3592 0.613708 24.4959 1.56032 NA NA NA NA 389.845
m 3.20362889773 29.4716 1.72607 20.2563 1.62042 NA NA NA NA 738.179
g 132.805172399 98.6899 1.19554 44.1248 0.631882 NA NA NA NA 640.163
m 89.9724229587 31.0733 1.96204 29.8728 0.0773088 NA NA NA NA 165.973
e 8.71794505289 61.2707 0.257744 17.2128 0.0328911 NA NA NA NA 626.081
g 127.521409731 66.4053 2.13941 33.4586 0.0420619 NA NA NA NA 395.941
e 156.362490684 49.9793 2.31799 47.4587 0.215238 NA NA NA NA 213.603
g 156.36419274 49.5858 2.32028 47.7216 0.214104 NA NA NA NA 213.603
g 111.085014279 62.8311 1.59828 48.1892 1.90474 NA NA NA NA 567.593
e 85.7650701972 51.9154 1.70825 34.434 2.06018 NA NA NA NA 638.369
m 109.336669817 31.3396 2.22249 25.5805 0.331875 NA NA NA NA 500.226
m 90.8467891696 42.7911 0.840431 31.0373 2.26219 NA NA NA NA 516.712
e 89.2798010392 45.6993 0.0927404 41.0835 0.864458 NA NA NA NA 361.509
e 2.72915741884 31.3979 0.216236 10.2869 0.360815 NA NA NA NA 266.896
e 89.3441893902 38.8797 0.37233 37.521 0.776964 NA NA NA NA 435.873
e 1009.58012784 360.266 1.64242 347.616 0.14455 NA NA NA NA 953.062
e 87.8038695677 34.3626 1.09415 27.5857 0.694225 NA NA NA NA 512.307
g 130.374082774 59.1682 1.33993 50.0128 0.00273149 NA NA NA NA 966.603
m 74.1839334421 40.8588 1.57908 33.7838 1.70384 NA NA NA NA 607.268
g 101.809318332 53.5018 1.77309 45.2058 1.20378 NA NA NA NA 506.079
g 144.599000409 79.9429 0.216377 65.3348 0.280046 NA NA NA NA 920.313
e 67.7293151369 32.5307 0.560897 29.1615 2.2945 NA NA NA NA 369.768
m 94.6412618007 48.4386 2.41707 44.5558 1.72423 NA NA NA NA 362.407
e 121.528752934 75.5816 0.676424 57.1967 0.956858 NA NA NA NA 539.089
g 122.617618483 72.1708 0.722938 56.8323 0.958241 NA NA NA NA 539.089
g 124.702042095 65.2171 1.34778 38.2838 0.629546 NA NA NA NA 774.561
g 121.512080028 44.2702 0.852902 43.8564 0.837514 NA NA NA NA 441.844
g 101.000502493 45.7219 1.2172 42.6551 2.36197 NA NA NA NA 217.74
g 113.950174881 62.1481 0.885781 49.1844 0.38386 NA NA NA NA 448.834
g 127.551755478 66.9367 1.88789 63.966 2.19096 NA NA NA NA 719.005
m 90.9173894476 52.1821 2.00346 39.1656 1.73548 NA NA NA NA 532.805
m 90.9206892872 42.0096 0.265968 26.8044 1.92669 NA NA NA NA 472.507
e 87.114529422 41.7734 0.458646 38.3721 0.403114 NA NA NA NA 561.713
m 91.0826948823 43.8761 1.85089 43.5399 1.26714 NA NA NA NA 162.275
m 106.591058711 68.1526 1.21517 19.9348 0.650304 NA NA NA NA 405.853
m 93.2898060245 45.6721 0.217601 44.0153 0.792675 NA NA NA NA 326.482
m 84.6452694949 44.3481 1.5765 40.4801 1.6302 NA NA NA NA 769.905
m 96.3670086405 52.3251 1.10794 42.8851 1.48005 NA NA NA NA 402.567
g 122.355146245 89.3598 0.493003 43.3628 0.163347 NA NA NA NA 502.182
g 133.579362503 53.5266 0.285809 46.0121 1.35096 NA NA NA NA 514.363
e 89.9889840817 50.2028 0.267499 40.1165 0.113915 NA NA NA NA 600.336
g 133.734444843 77.9932 0.722444 49.2909 0.137752 NA NA NA NA 483.983
g 113.893117383 50.714 0.328922 48.8095 0.744859 NA NA NA NA 497.827
e 89.9804934813 56.2887 0.463095 35.1356 0.109318 NA NA NA NA 822.204
e 85.0058505757 48.8461 2.18305 35.1426 1.70659 NA NA NA NA 580.297
g 127.457657806 73.8027 1.03756 54.7074 1.37971 NA NA NA NA 432.313
m 90.2746198988 40.0125 0.855153 31.888 0.602106 NA NA NA NA 416.299
e 3.59798528679 26.3825 0.902412 12.103 0.72921 NA NA NA NA 514.89
g 104.514716789 85.8819 1.88124 31.1034 1.57793 NA NA NA NA 494.407
e 10.8022434475 27.2137 1.15936 10.5799 1.08238 NA NA NA NA 443.633
g 126.982419595 53.5959 0.535247 51.5838 1.84565 NA NA NA NA 518.676
g 127.917445205 53.4063 0.147921 45.6542 1.66048 NA NA NA NA 494.594
e 87.302072094 34.7111 2.04866 39.7108 0.81833 NA NA NA NA 709.601
e 89.920973438 49.3111 0.940299 36.2895 0.200774 NA NA NA NA 483.733
e 94.7416003764 44.8595 0.728928 39.0352 0.331063 NA NA NA NA 930.436
g 149.248071956 45.7047 1.66495 43.0128 0.556931 NA NA NA NA 607.1
e 9.49004101013 42.5768 1.82647 10.3727 2.11638 NA NA NA NA 366.161
m 80.7412861304 32.987 0.363251 29.936 1.84938 NA NA NA NA 769.899
g 107.384896631 91.1605 0.827852 42.2671 1.08908 NA NA NA NA 707.412
g 102.141092887 54.1776 0.68276 30.4863 0.828609 NA NA NA NA 299.81
m 86.591793939 33.6412 0.735957 29.9769 0.923845 NA NA NA NA 417.906
m 90.8518837911 59.5628 0.764771 33.6229 0.335108 NA NA NA NA 831.747
m 89.3288996196 50.3137 1.25941 40.0226 1.08552 NA NA NA NA 471.32
m 89.4884722217 52.8539 0.934198 37.7315 1.2345 NA NA NA NA 345.79
m 90.1467655337 43.777 1.38328 40.8914 2.11366 NA NA NA NA 595.915
e 1020.11472352 402.323 1.68328 412.437 0.290893 NA NA NA NA 1194.37
e 91.5996516579 33.3867 2.19616 26.7244 0.201662 NA NA NA NA 489.001
m 92.8888838599 36.5267 1.28664 32.9572 0.316069 NA NA NA NA 364.261
e 91.3445591764 50.1777 2.08995 23.7648 0.418814 NA NA NA NA 588.862
m 9.7634722977 44.3399 1.66917 33.9365 1.89968 NA NA NA NA 399.382
m 93.0507858072 33.5104 1.29333 27.639 0.683443 NA NA NA NA 362.921
g 121.839797274 62.2109 0.395589 59.1482 0.626128 NA NA NA NA 483.094
e 90.6578095285 26.4718 0.00117654 25.6642 2.30983 NA NA NA NA 288.543
m 92.0362928817 37.8191 1.31073 28.7153 0.415995 NA NA NA NA 552.29
m 89.2399903878 47.0928 0.541254 32.9528 1.56347 NA NA NA NA 413.265
e 81.1489733103 42.3575 2.3405 33.4731 1.55761 NA NA NA NA 602.81
e 3.88991991948 30.0986 0.679565 13.1297 0.626584 NA NA NA NA 615.982
e 92.1841253296 41.8344 0.627792 38.0514 0.494378 NA NA NA NA 410.076
