tag mll pt1 eta1 pt2 eta2 pt3 eta3 pt4 eta4 met
e 9.53198777432 26.7808 1.82919 10.6643 1.27245 NA NA NA NA 456.617
g 128.894001078 58.1331 1.19391 50.5459 2.4173 NA NA NA NA 352.311
g 124.696907388 57.8795 0.0840855 50.6107 1.00515 NA NA NA NA 388.434
g 128.859317433 56.0253 0.48729 51.9138 1.71611 NA NA NA NA 441.273
m 89.3388510414 24.5746 1.30037 22.9082 1.29135 NA NA NA NA 742.979
e 92.8433953658 47.0573 0.510061 35.6197 1.53593 NA NA NA NA 277.974
m 90.5758558193 48.4597 1.38103 45.1795 1.22447 NA NA NA NA 629.995
m 2.59395671114 25.8169 1.21126 21.1306 1.25295 NA NA NA NA 470.542
e 101.508287618 38.4293 0.872616 26.5039 1.20657 NA NA NA NA 507.964
e 92.6174381415 52.6358 0.108275 41.3591 0.247696 NA NA NA NA 591.718
e 85.5997592815 31.4702 0.507726 26.5664 2.39677 NA NA NA NA 329.173
e 90.8744425799 43.2962 0.265142 42.8227 0.954818 NA NA NA NA 278.589
e 81.0515931741 25.554 0.354451 18.6131 2.1631 NA NA NA NA 679.101
g 111.075201481 53.3738 1.33626 33.4987 0.215675 NA NA NA NA 514.155
e 73.6071838488 34.4085 0.76963 33.4934 0.0490509 NA NA NA NA 312.234
g 120.873864533 52.1832 1.01465 47.7717 2.2924 NA NA NA NA 588.765
e 86.7177418055 35.4138 0.442167 30.0957 2.02872 NA NA NA NA 328.545
m 91.5986452489 57.0607 1.45609 36.7343 1.55366 NA NA NA NA 690.015
g 116.226920812 39.8902 0.156244 35.6568 2.17874 NA NA NA NA 402.629
m 83.404157266 40.5502 1.06631 40.3336 1.57962 NA NA NA NA 748.364
m 8.84759343439 42.2261 2.19132 29.1691 2.07652 NA NA NA NA 409.671
e 90.3110013957 57.3216 1.13586 14.3348 1.19189 NA NA NA NA 458.917
e 90.3154740265 36.2909 1.62828 31.5691 0.02115 NA NA NA NA 635.599
e 11.3072206076 84.8786 0.824004 21.283 0.723031 NA NA NA NA 843.905
m 93.5678092099 81.1638 1.63307 27.9067 1.80587 NA NA NA NA 500.791
g 108.99083975 53.7125 2.23311 55.3205 2.20164 NA NA NA NA 594.055
g 107.259187326 49.4152 0.214832 47.7173 0.692676 NA NA NA NA 737.019
m 92.8006296278 30.2723 1.13803 25.6303 1.05793 NA NA NA NA 488.458
e 831.561639323 383.368 0.568873 360.101 0.399078 NA NA NA NA 992.062
e 3.04324714913 25.6459 1.10982 14.5802 1.12017 NA NA NA NA 448.617
g 155.100341115 85.9716 0.67682 41.6095 0.852779 NA NA NA NA 517.617
e 83.2188030176 45.415 0.0169432 20.6606 1.7054 NA NA NA NA 463.521
m 91.3142967415 40.4543 0.150908 36.8407 1.05327 NA NA NA NA 373.808
g 145.593901297 100.027 0.353093 48.9671 1.0436 NA NA NA NA 680.643
e 91.9014853043 52.6576 2.13821 41.6817 2.19472 NA NA NA NA 555.662
m 90.7291872822 35.0957 0.276072 25.2033 2.25823 NA NA NA NA 220.858
e 2.1725987651 25.1212 1.38247 11.1811 1.25394 NA NA NA NA 276.814
e 88.5212349838 41.7807 0.157942 38.8113 0.725567 NA NA NA NA 276.504
e 91.6292918168 128.298 0.516548 13.2662 0.417275 NA NA NA NA 494.312
m 3.1115970556 32.943 1.59906 20.6674 1.49671 NA NA NA NA 530.678
g 100.078236897 39.8015 1.93227 31.5811 0.172255 NA NA NA NA 375.099
e 88.078224008 65.8007 0.323337 32.1211 0.513547 NA NA NA NA 738.279
m 88.571689789 24.9404 0.363608 23.4464 2.0899 NA NA NA NA 391.395
e 89.0985223803 47.7968 0.0259976 38.75 0.557521 NA NA NA NA 447.903
g 100.455449188 45.8733 0.214165 42.2345 1.32653 NA NA NA NA 958.636
m 91.2972282276 49.1203 2.04948 33.4839 1.05387 NA NA NA NA 862.653
g 153.192498774 45.4336 1.91579 34.9907 0.624492 NA NA NA NA 408.157
e 79.7161358477 38.0379 0.382839 33.1662 1.3651 NA NA NA NA 408.135
e 86.8536516545 33.0288 0.814192 30.3611 0.915795 NA NA NA NA 301.902
m 3.08261911553 40.4233 1.88336 25.0964 1.78727 NA NA NA NA 449.691
e 87.6748499044 41.9354 0.211108 40.599 0.914151 NA NA NA NA 261.742
e 89.8755793369 42.3716 1.7155 42.6408 0.948981 NA NA NA NA 302.76
g 99.606403457 52.9089 0.385107 45.8771 0.824895 NA NA NA NA 371.019
g 137.0380721 62.1312 1.69097 49.4955 0.337825 NA NA NA NA 430.511
m 90.8394834868 37.1544 0.130854 33.4561 1.61854 NA NA NA NA 395.583
m 3.69937697822 83.2619 2.4563 34.5969 2.43244 NA NA NA NA 822.908
m 91.7772474583 41.3663 0.571329 39.9142 0.4356 NA NA NA NA 722.924
g 122.194043268 40.8839 0.460065 29.7347 1.86165 NA NA NA NA 310.43
e 94.6276106444 59.4097 1.31971 19.8385 0.369938 NA NA NA NA 683.444
e 90.426497293 50.9105 0.723411 38.756 0.238173 NA NA NA NA 474.44
g 145.446059068 43.0064 1.63156 37.0293 0.786728 NA NA NA NA 678.105
e 88.6309955893 39.5331 0.331007 30.6662 1.13976 NA NA NA NA 647.559
g 140.536312196 68.1499 1.31892 55.6563 0.267968 NA NA NA NA 611.14
g 119.171870004 58.7228 0.277233 57.1651 0.201812 NA NA NA NA 789.989
m 3.13839382806 37.0202 0.507652 20.0331 0.621965 NA NA NA NA 734.889
g 134.137409464 69.4016 0.129658 65.7357 0.783568 NA NA NA NA 483.197
m 77.9253196203 68.4105 1.76227 23.9128 1.50925 NA NA NA NA 759.943
g 99.8732133467 64.0322 0.0429296 36.5733 0.917702 NA NA NA NA 345.777
g 104.392510228 75.6857 0.618999 36.0267 0.606329 NA NA NA NA 575.817
m 97.2130179923 50.0192 2.21067 30.1579 0.787839 NA NA NA NA 434.413
g 137.002503319 61.8236 0.00922817 31.5561 2.06312 NA NA NA NA 605.924
m 112.897836119 39.358 0.406178 33.5582 2.42345 NA NA NA NA 364.17
m 90.5808231421 39.327 0.112689 36.0524 1.24924 NA NA NA NA 604.661
m 85.5157240181 48.0463 1.79814 38.7669 1.85027 NA NA NA NA 548.901
m 91.2895725206 42.4862 1.7218 41.6912 0.90508 NA NA NA NA 744.429
g 100.800285046 100.066 1.27145 38.925 1.12007 NA NA NA NA 949.196
e 86.644275117 43.374 0.0631752 43.0548 0.138731 NA NA NA NA 310.191
e 82.7448272087 45.9189 1.97145 32.1602 1.1914 NA NA NA NA 367.909
e 91.3425698093 46.9176 1.13439 44.5079 1.12015 NA NA NA NA 395.052
g 128.324694499 72.6119 1.03334 61.9409 2.16519 NA NA NA NA 431.877
m 3.14015878442 37.0465 0.558883 24.5818 0.5608 NA NA NA NA 717.022
m 1055.64193475 314.425 1.56243 278.931 0.799587 NA NA NA NA 508.866
m 86.8826797958 46.9005 1.28535 38.2141 1.79696 NA NA NA NA 659.176
e 91.7578628538 35.0163 0.0338726 34.619 1.58884 NA NA NA NA 543.97
e 1029.92434515 339.527 0.378985 362.353 1.4882 NA NA NA NA 904.226
e 2.92056553661 22.0779 0.334288 14.0305 0.391583 NA NA NA NA 485.418
m 1057.54327902 402.758 0.142817 357.513 1.57792 NA NA NA NA 571.782
m 1044.49546587 183.411 1.59329 164.352 1.93785 NA NA NA NA 492.45
g 141.677798563 50.2119 1.26486 39.6042 1.1613 NA NA NA NA 567.543
m 91.028820633 50.6916 0.877798 34.5557 0.0360105 NA NA NA NA 838.272
g 147.366800923 52.7988 1.69535 36.7508 0.532017 NA NA NA NA 434.487
m 91.7902340628 46.8105 1.38214 44.5369 1.58534 NA NA NA NA 379.915
g 103.714966914 47.7745 1.25512 36.8472 0.151053 NA NA NA NA 411.089
e 84.8960283288 41.066 0.667812 39.691 1.30657 NA NA NA NA 329.798
e 8.09971950144 25.2599 0.593557 12.8473 0.215237 NA NA NA NA 992.091
g 138.604439222 67.331 0.912431 47.6564 0.558497 NA NA NA NA 513.927
g 150.096097973 61.0756 0.559502 55.6212 2.04887 NA NA NA NA 480.377
g 100.732376016 82.3285 0.704286 30.5863 0.946182 NA NA NA NA 662.44
e 1018.63167391 267.785 1.02602 266.503 1.49646 NA NA NA NA 700.719
m 10.5975311262 24.2651 2.15197 23.4244 1.77964 NA NA NA NA 231.541
m 88.5147749771 42.4391 0.256249 39.2121 1.11092 NA NA NA NA 421.378
m 86.3588675894 34.671 0.158837 26.5566 1.65267 NA NA NA NA 532.396
m 71.0448526532 40.5511 0.621917 29.5694 0.103771 NA NA NA NA 343.64
e 10.2993834647 57.501 0.976593 10.4113 1.29753 NA NA NA NA 466.256
e 92.3558387776 136.381 0.170274 34.7455 0.681281 NA NA NA NA 910.548
m 11.2455678351 41.9279 0.254163 31.4581 0.0540932 NA NA NA NA 528.65
e 91.0329216141 61.2653 0.608158 26.7762 0.589399 NA NA NA NA 667.949
e 3.04214007652 28.3466 0.83669 10.1628 0.734412 NA NA NA NA 535.913
m 93.7568688644 48.9147 0.121227 41.5858 0.44855 NA NA NA NA 651.112
e 81.6140000459 52.5566 1.52741 31.2182 1.77244 NA NA NA NA 590.544
e 93.1345478369 47.4267 2.23961 45.6012 2.41407 NA NA NA NA 364.528
e 86.4186757182 46.7508 1.777 37.5729 1.27692 NA NA NA NA 481.273
e 123.56489776 41.4237 0.22223 40.7606 1.73357 NA NA NA NA 637.655
g 123.288934347 41.5604 0.225275 40.4611 1.7338 NA NA NA NA 637.655
e 67.3775598362 37.6901 0.929036 28.7695 1.37153 NA NA NA NA 405.666
g 121.10734544 51.0201 0.218519 41.4465 1.33792 NA NA NA NA 538.336
e 89.858611981 45.1277 0.0530166 44.0754 0.227435 NA NA NA NA 601.809
e 74.4036156255 29.596 2.00625 16.7675 0.206341 NA NA NA NA 405.807
m 88.3916186699 51.6658 1.38279 38.8666 1.12729 NA NA NA NA 419.146
g 120.136421271 63.2071 0.0869186 39.2816 1.62056 NA NA NA NA 359.478
e 96.0975398938 60.423 2.37831 28.1704 1.23021 NA NA NA NA 749.018
m 90.5176869849 34.5054 1.50909 29.9205 0.249983 NA NA NA NA 261.951
g 124.611347624 57.7726 0.951047 50.0441 0.171331 NA NA NA NA 424.928
m 94.9221383126 42.9914 0.130154 37.1444 1.07697 NA NA NA NA 422.477
e 94.9856301819 30.1022 0.940123 27.9532 1.21277 NA NA NA NA 333.238
e 2.40195132709 23.9408 0.839916 11.7352 0.943599 NA NA NA NA 482.544
m 90.8287399047 29.1686 1.47469 28.0276 0.600878 NA NA NA NA 914.54
g 111.222695722 49.4742 0.596033 36.7521 2.17538 NA NA NA NA 663.857
e 94.9104259394 30.1154 0.894689 33.8575 1.00554 NA NA NA NA 417.307
e 86.6736484551 42.2799 0.382156 42.93 0.0899628 NA NA NA NA 379.724
e 90.400988403 43.0517 0.0922513 45.9529 0.26778 NA NA NA NA 307.931
m 95.1442138341 42.518 1.16785 36.9964 0.0762103 NA NA NA NA 405.153
e 89.619740136 52.632 0.843402 36.6621 0.20475 NA NA NA NA 242.685
g 138.735284251 66.6106 0.188841 53.4972 1.33155 NA NA NA NA 668.104
g 100.301165133 49.7461 0.708814 44.2152 0.0458895 NA NA NA NA 463.099
e 85.370394696 34.4809 0.400289 29.6651 1.99457 NA NA NA NA 594.138
e 111.068091662 64.711 1.03572 35.9596 0.0606791 NA NA NA NA 363.711
g 108.479748293 64.6808 1.03035 35.7357 0.00897662 NA NA NA NA 363.711
m 1007.35510803 534.526 0.441472 416.468 0.351425 NA NA NA NA 720.816
m 9.32990415178 30.4588 0.800858 25.4035 1.08511 NA NA NA NA 445.347
e 89.7769779505 58.0119 0.944521 30.4502 0.146935 NA NA NA NA 507.587
g 148.121774994 64.7655 1.80055 58.8787 0.557036 NA NA NA NA 437.249
e 93.6824969541 47.3377 0.704152 43.2233 1.25232 NA NA NA NA 307.258
g 102.760671258 51.6357 0.662269 42.152 1.6119 NA NA NA NA 413.249
e 89.227491866 27.9553 0.69489 19.6563 1.88638 NA NA NA NA 338.134
m 92.3654317644 37.8014 2.01499 32.5286 0.419547 NA NA NA NA 488.192
g 107.12401451 56.0135 0.616374 53.2489 0.139233 NA NA NA NA 640.356
g 115.705751852 53.3381 1.1158 39.5819 0.381188 NA NA NA NA 692.475
m 89.716873084 51.2461 1.66804 32.944 0.817709 NA NA NA NA 595.325
m 88.9031299601 43.6412 0.330839 41.1267 0.329833 NA NA NA NA 526.5
m 90.603867024 45.0049 0.067055 35.7223 0.969978 NA NA NA NA 626.332
m 74.5164453037 57.3745 1.61958 42.3927 0.394207 NA NA NA NA 576.804
e 80.0360404895 38.0402 2.01371 40.4384 1.59979 NA NA NA NA 389.401
m 91.6161665472 27.5475 0.709376 25.6892 1.56878 NA NA NA NA 335.305
e 85.1170803737 37.4948 0.297487 37.7531 1.31559 NA NA NA NA 304.309
e 85.5312609459 36.8086 0.512863 37.9346 1.57683 NA NA NA NA 252.707
e 33.5100977634 66.0846 1.17719 7.11034 0.303279 NA NA NA NA 537.863
g 144.727479263 80.4064 1.26621 66.3669 1.16966 NA NA NA NA 537.863
m 92.1306015678 59.5411 0.428683 37.9381 0.315075 NA NA NA NA 360.778
g 108.899569034 60.445 0.175663 59.1381 0.55165 NA NA NA NA 593.709
m 3.72369653375 23.108 2.18619 20.0526 2.14873 NA NA NA NA 720.168
e 91.63662005 50.3079 0.831742 41.507 0.993028 NA NA NA NA 1112.63
m 1053.22734482 334.673 0.13697 283.387 2.12396 NA NA NA NA 330.567
e 92.2817397107 31.5364 0.519981 38.2292 1.06222 NA NA NA NA 195.182
m 91.5729582216 47.2702 1.70398 45.8666 1.67098 NA NA NA NA 379.717
m 98.2314960099 36.0962 0.980427 30.7409 0.909247 NA NA NA NA 416.443
g 135.406341423 99.0734 0.592681 31.1961 0.704999 NA NA NA NA 583.264
m 11.3916591538 92.4423 1.44944 21.6196 1.47664 NA NA NA NA 677.78
e 86.8731488108 43.2073 1.93197 37.8873 1.14651 NA NA NA NA 349.863
m 109.377861865 36.8691 1.11408 36.0394 0.825974 NA NA NA NA 561.887
e 86.5083341023 50.8146 2.34834 27.7329 1.25183 NA NA NA NA 567.883
g 153.381351837 81.2288 0.548043 49.2146 1.84943 NA NA NA NA 515.89
g 154.017620552 47.8052 1.58146 50.2034 0.467048 NA NA NA NA 402.531
m 90.622690642 33.7316 1.12714 31.8307 0.571385 NA NA NA NA 569.876
e 88.9588063453 41.9456 0.796083 39.3287 0.0725254 NA NA NA NA 473.682
g 107.192809812 52.8413 0.322758 51.357 0.828276 NA NA NA NA 271.42
m 96.4681179804 52.2659 0.707764 36.6568 1.64418 NA NA NA NA 609.932
m 88.7277297413 41.5926 0.643463 38.4239 1.58892 NA NA NA NA 162.524
g 122.906564862 57.3806 0.745119 35.0186 0.945439 NA NA NA NA 445.142
e 89.8604536221 53.3213 0.88626 40.2168 0.74811 NA NA NA NA 389.928
g 106.192112719 40.3304 1.94516 38.0534 0.238091 NA NA NA NA 448.868
m 94.7134937915 45.5372 1.58441 33.9203 0.29546 NA NA NA NA 422.705
g 128.03899578 46.1303 0.652647 37.7504 1.33353 NA NA NA NA 469.347
m 67.8726147514 33.453 1.55027 26.7586 2.57561 NA NA NA NA 716.673
e 86.7479701464 35.0635 0.690236 31.3107 0.850299 NA NA NA NA 417.412
e 65.4559940365 41.7171 0.207425 17.6298 1.65861 NA NA NA NA 297.003
m 91.7528713545 54.7943 2.11736 37.2875 1.76739 NA NA NA NA 470.161
e 84.2984612197 80.9076 0.177431 14.7639 1.37311 NA NA NA NA 244.942
m 93.4781174971 39.6768 1.20535 27.7047 0.548942 NA NA NA NA 566.785
g 116.593664292 61.602 0.0356123 40.7278 1.11632 NA NA NA NA 526.122
e 91.8446049797 39.5968 0.182809 35.4029 1.13964 NA NA NA NA 531.774
m 69.8889452787 46.024 0.918939 22.6076 0.777573 NA NA NA NA 965.842
g 126.51218293 43.4665 2.16289 43.7701 0.319853 NA NA NA NA 369.191
m 105.960335804 65.7959 2.31656 42.4672 1.68222 NA NA NA NA 554.569
e 9.46062130416 23.5946 0.660627 14.987 0.445992 NA NA NA NA 424.622
e 89.2576135017 29.793 0.464895 17.8996 2.09561 NA NA NA NA 262.923
g 107.609453176 55.1927 0.253772 47.0898 0.408998 NA NA NA NA 678.866
m 74.4061723834 39.4919 0.0881918 21.7695 1.5469 NA NA NA NA 575.08
g 153.434771189 46.7079 1.72372 43.9532 0.515573 NA NA NA NA 781.169
m 87.6891027803 33.2288 0.630809 32.0706 0.981944 NA NA NA NA 649.295
m 1044.82682037 566.466 0.25627 443.835 0.833814 NA NA NA NA 437.303
g 99.5038761828 55.8356 0.474221 28.8664 1.02075 NA NA NA NA 563.314
e 94.7381576615 48.4061 1.51917 42.1739 0.875077 NA NA NA NA 297.572
g 103.044039675 53.4672 0.669791 48.3601 0.344548 NA NA NA NA 240.803
e 87.6164252749 42.7767 0.42567 33.6139 1.55925 NA NA NA NA 395.625
g 114.080071511 60.0351 0.394316 53.9894 0.270333 NA NA NA NA 720.56
e 971.534275762 301.701 0.672568 301.273 1.43926 NA NA NA NA 672.168
m 89.5612485402 134.483 2.36726 68.0912 1.76156 NA NA NA NA 984.052
m 93.5509802554 40.4038 0.527845 33.3471 0.927964 NA NA NA NA 549.061
m 77.1196193586 24.0862 1.45949 20.3303 1.06999 NA NA NA NA 432.715
g 158.945884477 59.3017 1.10696 59.1188 0.504166 NA NA NA NA 533.032
g 124.308174647 67.7064 0.16183 37.9628 1.617 NA NA NA NA 396.876
e 87.2504048207 41.8342 0.78365 38.2953 1.64171 NA NA NA NA 300.847
e 90.9017399556 54.5152 0.0855765 33.4756 0.82488 NA NA NA NA 420.442
m 90.4893800138 32.0619 1.84776 32.0254 0.0885713 NA NA NA NA 497.125
g 106.876988251 45.4089 1.77853 44.0999 0.549779 NA NA NA NA 273.581
m 87.5473855315 35.2172 0.23172 34.6827 1.16191 NA NA NA NA 434.61
m 89.1594806709 46.6319 1.56163 42.302 1.28034 NA NA NA NA 620.255
m 93.2801550534 49.6398 0.0290662 45.4411 0.37773 NA NA NA NA 571.873
e 1004.55593689 415.934 0.924834 393.311 0.439505 NA NA NA NA 1007.68
g 107.213830599 65.7409 0.622561 44.7004 0.818526 NA NA NA NA 332.198
m 1159.15034735 620.022 0.702041 511.098 0.216628 NA NA NA NA 274.057
m 90.1544621068 35.7623 2.37765 34.5471 0.906184 NA NA NA NA 366.472
m 95.3683606749 42.0372 1.85741 40.1448 0.731569 NA NA NA NA 133.194
g 111.704094742 64.0946 1.32801 42.76 2.05559 NA NA NA NA 256.257
m 86.8016138865 50.8295 0.95066 30.6208 0.0314035 NA NA NA NA 451.539
m 91.6542909606 35.6636 0.307652 32.702 1.38091 NA NA NA NA 562.361
g 102.677683354 65.7355 0.595276 39.9881 0.333246 NA NA NA NA 570.734
g 106.644999872 60.048 1.2689 47.3627 1.34359 NA NA NA NA 469.396
e 96.9444140229 46.7072 1.79082 25.4674 0.0453637 NA NA NA NA 298.307
g 114.071322265 44.3242 0.264516 33.5071 2.1602 NA NA NA NA 318.78
e 85.9860768209 32.1577 0.709012 14.6515 1.90402 NA NA NA NA 500.309
m 91.2335277685 48.3649 1.20874 39.3099 2.21018 NA NA NA NA 520.405
e 89.2247685076 55.2619 0.489549 16.6514 1.84588 NA NA NA NA 391.035
m 104.431055396 42.7278 1.86847 37.3075 0.333573 NA NA NA NA 480.671
g 117.198701551 54.5444 0.054353 60.4837 0.460105 NA NA NA NA 459.418
e 80.9491023299 36.4462 0.637828 32.4875 0.548588 NA NA NA NA 499.488
g 153.997918375 44.2005 0.537333 47.2438 1.68721 NA NA NA NA 324.944
e 71.7199117034 56.0799 0.47363 32.6428 0.906084 NA NA NA NA 642.499
e 86.6535892259 57.7202 1.80439 23.9323 0.636642 NA NA NA NA 739.067
g 101.447228734 87.6324 0.34345 36.1409 0.112816 NA NA NA NA 643.103
e 1033.54308076 324.953 0.786047 344.551 1.21644 NA NA NA NA 993.694
m 89.9154661349 68.0995 0.779405 26.0792 0.044369 NA NA NA NA 373.156
m 929.922780766 360.088 1.72382 357.026 0.218741 NA NA NA NA 189.373
m 9.19101333211 34.5087 1.96955 27.4717 2.13536 NA NA NA NA 518.404
g 124.693443065 78.19 1.67833 51.9322 1.18763 NA NA NA NA 644.476
e 88.814332076 47.8331 1.19791 46.492 0.956406 NA NA NA NA 585.473
g 111.189180587 42.6203 0.272729 39.788 2.29575 NA NA NA NA 627.315
g 105.201824141 53.5875 0.886275 44.1734 1.9605 NA NA NA NA 349.494
g 112.181483736 48.9551 0.055661 34.1395 1.72436 NA NA NA NA 518.162
m 93.1905501281 69.5441 1.01974 29.5622 1.48973 NA NA NA NA 340.47
e 86.8734191826 35.4739 1.06586 38.3898 0.124943 NA NA NA NA 386.226
e 88.9730472058 44.3792 1.68785 40.5288 2.31603 NA NA NA NA 406.843
e 95.0066374391 40.7544 1.05864 37.047 2.3699 NA NA NA NA 554.292
g 113.988101449 62.8959 0.588629 50.7837 0.242889 NA NA NA NA 439.834
e 84.3716035651 34.4429 1.10797 39.0773 0.0227715 NA NA NA NA 389.23
m 9.35083484933 24.344 0.559218 21.5827 0.953785 NA NA NA NA 428.896
g 133.512779446 43.9423 0.571268 39.3649 1.53568 NA NA NA NA 454.503
m 86.5922068882 25.0884 0.171214 20.0953 2.39581 NA NA NA NA 424.569
e 85.3346287391 55.6553 0.0965364 31.7261 0.369886 NA NA NA NA 309.531
g 105.065710206 51.8641 0.653444 43.0382 0.289248 NA NA NA NA 661.865
m 9.32703871886 34.09 0.588806 21.6493 0.918665 NA NA NA NA 623.294
g 124.155380005 74.352 2.2586 67.1202 1.99354 NA NA NA NA 749.822
g 107.689810037 72.4404 0.0817501 36.8741 0.658178 NA NA NA NA 636.303
m 88.8221870063 27.9923 0.542841 25.0081 1.67267 NA NA NA NA 513.509
e 3.05194272337 29.3438 0.606012 18.4284 0.684143 NA NA NA NA 569.193
g 130.126071972 63.6599 0.94641 51.846 1.9847 NA NA NA NA 669.582
m 90.3000649046 28.0328 1.00576 24.2446 1.34337 NA NA NA NA 785.377
e 85.4144636158 65.4964 1.33629 29.0986 1.69348 NA NA NA NA 390.093
m 79.3993657035 42.3615 0.199263 31.4006 1.03506 NA NA NA NA 708.446
m 81.526824588 54.0455 0.788238 32.8482 0.169389 NA NA NA NA 730.907
g 131.204901777 63.229 1.1821 56.5008 0.304308 NA NA NA NA 975.286
g 147.263484132 58.957 0.693326 56.4548 2.14799 NA NA NA NA 272.97
m 88.0521671666 27.8517 0.172519 26.7135 2.49246 NA NA NA NA 378.789
m 87.3587220548 42.3196 1.76319 39.467 1.00996 NA NA NA NA 601.705
e 75.1652556258 37.4686 1.1602 35.2037 1.69062 NA NA NA NA 177.709
g 131.227326311 47.3373 1.62489 38.4858 0.539201 NA NA NA NA 655.865
e 90.2743251259 50.8097 1.59321 38.4936 1.18004 NA NA NA NA 350.866
m 90.4550743427 47.5571 0.587592 41.6146 0.161856 NA NA NA NA 823.174
m 90.3946372909 27.1145 0.17764 23.7474 2.53823 NA NA NA NA 352.048
g 115.188225249 72.8601 1.2918 31.3591 0.108458 NA NA NA NA 301.143
e 94.0113766056 43.4579 1.16997 33.2938 0.189742 NA NA NA NA 204.13
e 2.87127592741 26.1989 1.12458 12.612 0.993769 NA NA NA NA 236.748
e 87.1521801063 50.5415 1.90498 19.3123 0.101746 NA NA NA NA 414.053
e 97.7521469728 52.9343 0.28519 43.3768 0.686993 NA NA NA NA 425.464
m 92.7921003697 45.5888 1.3764 43.8551 1.95364 NA NA NA NA 942.784
g 122.840809796 61.042 0.942335 46.8386 0.273911 NA NA NA NA 482.413
e 88.6601106665 39.7177 2.20767 33.2459 0.895765 NA NA NA NA 504.88
m 3.09475712581 27.6556 0.695286 26.2805 0.806929 NA NA NA NA 435.998
e 108.54753452 54.823 1.57665 55.9642 1.77424 NA NA NA NA 260.698
g 105.256056465 55.4241 1.57744 50.747 1.85637 NA NA NA NA 260.698
m 90.9130801481 43.2986 0.989486 34.6289 2.16344 NA NA NA NA 391.417
m 89.9481597809 42.9862 2.17667 39.1 1.17002 NA NA NA NA 952.994
e 91.2789639291 46.9164 0.138782 43.7754 0.419138 NA NA NA NA 450.167
g 143.984088155 62.1449 2.26934 46.3387 0.546942 NA NA NA NA 427.617
m 85.9107136072 46.9953 1.53777 33.5762 0.710624 NA NA NA NA 457.43
m 89.5117334996 22.4107 1.35385 21.6538 1.31673 NA NA NA NA 410.962
m 88.4436137961 44.7219 0.627087 43.7092 0.679697 NA NA NA NA 567.885
g 137.571007454 75.641 0.442006 64.6543 0.777138 NA NA NA NA 544.551
m 80.9463728908 35.2295 0.526984 32.8165 0.691693 NA NA NA NA 579.46
m 85.3101885682 43.0557 1.24108 41.8562 0.940283 NA NA NA NA 483.068
m 92.0050459885 100.597 2.20657 21.8387 1.98236 NA NA NA NA 742.398
m 97.179589665 62.2357 0.844304 38.4209 0.92518 NA NA NA NA 607.132
g 110.845611423 66.3099 0.121839 43.2216 0.664759 NA NA NA NA 593.176
m 9.44538978703 28.8428 2.0365 22.2817 2.12814 NA NA NA NA 258.681
e 75.1626332101 33.5355 0.714527 25.2666 0.79975 NA NA NA NA 335.045
g 105.71349252 66.8822 1.1548 43.0927 1.18813 NA NA NA NA 406.745
g 131.557688461 69.4933 2.17086 57.3696 1.59461 NA NA NA NA 504.555
e 98.2439678628 69.9442 1.55921 36.6978 1.32079 NA NA NA NA 552.393
e 9.25796406769 19.5946 0.596148 15.9287 0.251325 NA NA NA NA 628.93
m 91.4840665289 50.924 0.286767 36.2565 1.39976 NA NA NA NA 422.369
g 116.327964308 45.068 0.164907 39.5651 1.85743 NA NA NA NA 311.497
e 942.938237278 441.947 0.59065 265.494 2.37715 NA NA NA NA 1148.9
g 99.941408272 42.3764 2.14652 37.9738 0.752349 NA NA NA NA 337.694
e 979.909087382 415.33 0.276969 381.036 1.61321 NA NA NA NA 977.946
g 130.444193882 56.9036 0.0432645 39.5305 1.73603 NA NA NA NA 490.388
m 91.2598716203 60.339 1.74503 35.2338 2.15851 NA NA NA NA 597.642
m 106.112909749 44.3583 0.154053 39.1675 1.60073 NA NA NA NA 197.724
m 97.2784544521 49.5344 2.13205 46.9973 1.8778 NA NA NA NA 568.341
m 2.99996105889 28.6852 0.650017 21.0843 0.536066 NA NA NA NA 851.947
